hoy,value
8208,1.83
8209,1.841
8210,1.821
8211,1.83
8212,1.836
8213,1.832
8214,1.824
8215,1.822
8216,1.815
8217,1.801
8218,0.312
8219,0.286
8220,0.28
8221,0.285
8222,0.281
8223,0.294
8224,0.839
8225,1.836
8226,1.85
8227,1.85
8228,1.852
8229,1.867
8230,1.809
8231,1.83
8232,1.828
8233,1.817
8234,1.816
8235,1.821
8236,1.835
8237,1.81
8238,1.814
8239,1.816
8240,1.826
8241,1.803
8242,0.275
8243,0.295
8244,0.295
8245,0.283
8246,0.292
8247,0.281
8248,0.867
8249,1.849
8250,1.821
8251,1.826
8252,1.851
8253,2.028
8254,1.867
8255,1.845
8256,1.854
8257,1.845
8258,1.845
8259,1.848
8260,1.837
8261,1.776
8262,1.831
8263,1.842
8264,1.881
8265,1.848
8266,0.468
8267,0.435333333
8268,0.402666667
8269,0.37
8270,0.639
8271,0.289
8272,1.091
8273,2.09
8274,1.972
8275,1.856
8276,2.197
8277,2.303
8278,2.009
8279,2.041
8280,2.028
8281,2.006
8282,1.997
8283,1.996
8284,2.025
8285,2.011
8286,2.01
8287,1.9
8288,1.873
8289,1.84
8290,0.332
8291,0.313
8292,0.294
8293,0.308
8294,0.289
8295,0.337
8296,1.477
8297,1.877
8298,1.862
8299,1.856
8300,1.979
8301,2.006
8302,1.982
8303,1.984
8304,1.991
8305,1.989
8306,1.991
8307,1.994
8308,1.995
8309,1.985
8310,1.989
8311,1.935
8312,1.852
8313,1.84
8314,0.784
8315,0.295
8316,0.282
8317,0.948
8318,0.999
8319,0.306
8320,1.627
8321,1.865
8322,1.832
8323,1.867
8324,1.945
8325,1.878
8326,1.817
8327,1.816
8328,1.848
8329,1.827
8330,1.839
8331,1.83
8332,1.84
8333,1.832
8334,1.833
8335,1.819
8336,1.828
8337,1.835
8338,0.414
8339,0.276
8340,0.276
8341,0.287
8342,0.286
8343,0.293
8344,1.771
8345,2.139
8346,1.851
8347,1.829
8348,1.827
8349,1.847
8350,1.846
8351,1.86
8352,1.853
8353,1.839
8354,1.825
8355,1.831
8356,1.826
8357,1.83
8358,1.826
8359,1.828
8360,1.848
8361,1.846
8362,0.273
8363,0.312
8364,0.281
8365,0.297
8366,0.332
8367,0.295
8368,1.018
8369,1.865
8370,1.825
8371,1.827
8372,1.835
8373,1.838
8374,1.843
8375,1.828
8376,1.828
8377,1.824
8378,1.817
8379,1.825
8380,1.827
8381,1.819
8382,1.824
8383,1.824
8384,1.82
8385,1.193
8386,0.554
8387,0.554
8388,0.554
8389,0.554
8390,0.554
8391,0.755
8392,1.866
8393,1.919
8394,1.843
8395,1.825
8396,1.855
8397,1.85
8398,1.873
8399,1.853
8400,1.832
8401,1.839
8402,1.833
8403,1.836
8404,1.846
8405,1.841
8406,1.831
8407,1.82
8408,1.838
8409,1.83
8410,1.748
8411,0.371
8412,0.278
8413,0.286
8414,0.291
8415,0.992
8416,1.784
8417,1.838
8418,1.861
8419,1.853
8420,1.852
8421,1.877
8422,1.832
8423,1.837
8424,1.824
8425,1.838
8426,1.836
8427,1.829
8428,1.828
8429,1.816
8430,1.819
8431,1.84
8432,1.856
8433,1.84
8434,0.435
8435,0.286
8436,0.317
8437,0.303
8438,0.277
8439,0.271
8440,1.715
8441,2.002
8442,1.83
8443,1.845
8444,2.051
8445,2.019
8446,2.016
8447,2
8448,2.001
8449,2.001
8450,2.001
8451,1.997
8452,1.988
8453,1.988
8454,1.952
8455,1.842
8456,1.833
8457,1.832
8458,0.388
8459,0.259
8460,0.27
8461,0.262
8462,0.279
8463,0.274
8464,0.863
8465,2.011
8466,1.826
8467,1.842
8468,1.806
8469,1.81
8470,1.808
8471,1.8
8472,1.813
8473,1.81
8474,1.8
8475,1.776
8476,1.8
8477,1.797
8478,1.788
8479,1.799
8480,1.821
8481,1.812
8482,0.275
8483,0.331
8484,1.283
8485,1.392
8486,1.334
8487,1.392
8488,1.957
8489,2.925
8490,2.817
8491,2.826
8492,1.944
8493,1.814
8494,1.805
8495,1.811
8496,1.808
8497,1.802
8498,1.816
8499,1.815
8500,1.795
8501,1.785
8502,1.784
8503,1.792
8504,1.817
8505,1.824
8506,0.722
8507,0.306
8508,0.302
8509,0.272
8510,0.273
8511,0.282
8512,0.953
8513,2.168
8514,1.841
8515,1.839
8516,1.804
8517,1.806
8518,1.812
8519,1.814
8520,1.81
8521,1.818
8522,1.817
8523,1.823
8524,1.794
8525,1.788
8526,1.797
8527,1.794
8528,1.79
8529,1.822
8530,0.28
8531,0.341
8532,0.288
8533,0.304
8534,0.291
8535,0.306
8536,0.672
8537,1.842
8538,1.804
8539,1.802
8540,1.799
8541,1.798
8542,1.788
8543,1.805
8544,1.798
8545,1.799
8546,1.806
8547,1.807
8548,1.801
8549,1.779
8550,1.782
8551,1.777
8552,1.8
8553,1.745
8554,0.261
8555,0.278
8556,0.282
8557,0.314
8558,0.425
8559,0.283
8560,0.489
8561,1.832
8562,1.809
8563,1.81
8564,1.808
8565,1.802
8566,1.784
8567,1.78
8568,1.804
8569,1.79
8570,1.787
8571,1.801
8572,1.811
8573,1.804
8574,1.803
8575,1.799
8576,1.812
8577,1.797
8578,0.268
8579,0.28
8580,0.273
8581,0.287
8582,0.287
8583,0.287
8584,0.724
8585,1.819
8586,1.784
8587,1.796
8588,1.815
8589,1.822
8590,1.8
8591,1.824
8592,1.801
8593,1.793
8594,1.804
8595,1.802
8596,1.791
8597,1.796
8598,1.792
8599,1.793
8600,1.788
8601,1.775
8602,0.439
8603,0.271
8604,0.278
8605,0.274
8606,0.28
8607,0.275
8608,1.042
8609,1.81
8610,1.96
8611,2.187
8612,2.058
8613,1.97
8614,2.168
8615,2.316
8616,2.327
8617,2.146
8618,1.804
8619,1.802
8620,1.805
8621,1.8
8622,1.792
8623,1.787
8624,1.816
8625,1.811
8626,0.387
8627,0.274
8628,0.282
8629,0.272
8630,0.273
8631,0.287
8632,0.664
8633,1.814
8634,1.818
8635,1.816
8636,2.077
8637,2.208
8638,1.961
8639,1.952
8640,1.949
8641,1.981
8642,1.969
8643,1.972
8644,1.966
8645,1.957
8646,1.984
8647,1.823
8648,1.808
8649,1.808
8650,0.318
8651,0.268
8652,0.299
8653,1.081
8654,0.292
8655,0.296
8656,1.012
8657,1.829
8658,1.907
8659,2.178
8660,2.113
8661,2.177
8662,1.942
8663,1.934
8664,1.937
8665,1.956
8666,1.945
8667,1.957
8668,1.959
8669,1.735
8670,1.707
8671,1.679
8672,1.724
8673,1.704
8674,0.332
8675,0.276
8676,0.824
8677,1.062
8678,0.597
8679,0.464
8680,1.424
8681,1.912
8682,1.873
8683,1.904
8684,1.869
8685,1.942
8686,1.947
8687,1.901
8688,1.849
8689,1.853
8690,1.857
8691,1.764
8692,1.712
8693,1.715
8694,1.719
8695,1.699
8696,1.702
8697,1.716
8698,0.828
8699,0.283
8700,0.273
8701,0.284
8702,0.286
8703,0.364
8704,1.673
8705,1.756
8706,1.86
8707,1.754
8708,1.684
8709,1.709
8710,2.06
8711,1.851
8712,1.851
8713,1.851
8714,1.853
8715,1.851
8716,1.859
8717,1.855
8718,1.852
8719,1.85
8720,1.818
8721,1.698
8722,0.271
8723,0.275
8724,0.277
8725,0.276
8726,0.267
8727,0.336
8728,1.141
8729,1.851
8730,1.871
8731,1.839
8732,1.856
8733,1.887
8734,1.845
8735,1.873
8736,1.876
8737,1.843
8738,1.785
8739,1.69
8740,1.692
8741,1.691
8742,1.698
8743,1.686
8744,1.714
8745,1.71
8746,0.821
8747,0.266
8748,0.269
8749,0.287
8750,0.269
8751,0.458
8752,1.382
8753,1.866
8754,1.863
8755,1.884
8756,1.877
8757,1.988
8758,1.881
8759,1.876
8760,1.878
